timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2026/04/20 18:19:05.991, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 84 %, 29563 MiB, 32760 MiB
2026/04/20 18:19:10.992, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 86 %, 29563 MiB, 32760 MiB
2026/04/20 18:19:15.993, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 87 %, 29563 MiB, 32760 MiB
2026/04/20 18:19:20.994, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 79 %, 29563 MiB, 32760 MiB
2026/04/20 18:19:25.995, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 84 %, 29563 MiB, 32760 MiB
2026/04/20 18:19:30.996, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 89 %, 29563 MiB, 32760 MiB
2026/04/20 18:19:35.997, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 89 %, 29563 MiB, 32760 MiB
2026/04/20 18:19:40.999, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 82 %, 29563 MiB, 32760 MiB
2026/04/20 18:19:46.000, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 86 %, 29563 MiB, 32760 MiB
2026/04/20 18:19:51.001, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 89 %, 29563 MiB, 32760 MiB
2026/04/20 18:19:56.002, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 85 %, 29563 MiB, 32760 MiB
2026/04/20 18:20:01.003, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 86 %, 29563 MiB, 32760 MiB
2026/04/20 18:20:06.004, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 89 %, 29563 MiB, 32760 MiB
2026/04/20 18:20:11.005, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 79 %, 29563 MiB, 32760 MiB
2026/04/20 18:20:16.008, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 89 %, 29563 MiB, 32760 MiB
2026/04/20 18:20:21.010, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 88 %, 29563 MiB, 32760 MiB
2026/04/20 18:20:26.010, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 90 %, 29563 MiB, 32760 MiB
2026/04/20 18:20:31.011, 0, NVIDIA RTX 5000 Ada Generation, 93 %, 53 %, 29563 MiB, 32760 MiB
2026/04/20 18:20:36.012, 0, NVIDIA RTX 5000 Ada Generation, 92 %, 9 %, 29563 MiB, 32760 MiB
2026/04/20 18:20:41.013, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 88 %, 29563 MiB, 32760 MiB
2026/04/20 18:20:46.014, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 86 %, 29563 MiB, 32760 MiB
2026/04/20 18:20:51.016, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 89 %, 29563 MiB, 32760 MiB
2026/04/20 18:20:56.017, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 86 %, 29563 MiB, 32760 MiB
2026/04/20 18:21:01.018, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 88 %, 29563 MiB, 32760 MiB
2026/04/20 18:21:06.019, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 87 %, 29563 MiB, 32760 MiB
2026/04/20 18:21:11.020, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 86 %, 29563 MiB, 32760 MiB
2026/04/20 18:21:16.021, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 87 %, 29563 MiB, 32760 MiB
2026/04/20 18:21:21.021, 0, NVIDIA RTX 5000 Ada Generation, 94 %, 57 %, 29563 MiB, 32760 MiB
2026/04/20 18:21:26.023, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 90 %, 29563 MiB, 32760 MiB
2026/04/20 18:21:31.024, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 85 %, 29563 MiB, 32760 MiB
2026/04/20 18:21:36.025, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 89 %, 29563 MiB, 32760 MiB
2026/04/20 18:21:41.026, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 87 %, 29563 MiB, 32760 MiB
2026/04/20 18:21:46.027, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 86 %, 29563 MiB, 32760 MiB
2026/04/20 18:21:51.028, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 83 %, 29563 MiB, 32760 MiB
2026/04/20 18:21:56.029, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 89 %, 29563 MiB, 32760 MiB
2026/04/20 18:22:01.030, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 88 %, 29551 MiB, 32760 MiB
2026/04/20 18:22:06.031, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 84 %, 29551 MiB, 32760 MiB
2026/04/20 18:22:11.032, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 86 %, 29551 MiB, 32760 MiB
2026/04/20 18:22:16.033, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 89 %, 29551 MiB, 32760 MiB
