timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2026/04/26 14:43:53.596, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 27519 MiB, 32760 MiB
2026/04/26 14:43:58.597, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 27925 MiB, 32760 MiB
2026/04/26 14:44:03.598, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 27925 MiB, 32760 MiB
2026/04/26 14:44:08.599, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 29045 MiB, 32760 MiB
2026/04/26 14:44:13.600, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 29045 MiB, 32760 MiB
2026/04/26 14:44:18.601, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 29045 MiB, 32760 MiB
2026/04/26 14:44:23.602, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 29045 MiB, 32760 MiB
2026/04/26 14:44:28.602, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 29045 MiB, 32760 MiB
2026/04/26 14:44:33.603, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 29657 MiB, 32760 MiB
2026/04/26 14:44:38.604, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 31493 MiB, 32760 MiB
2026/04/26 14:44:43.605, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 24511 MiB, 32760 MiB
2026/04/26 14:44:48.606, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 2 %, 26347 MiB, 32760 MiB
2026/04/26 14:44:53.607, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 27561 MiB, 32760 MiB
2026/04/26 14:44:58.608, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 28091 MiB, 32760 MiB
2026/04/26 14:45:03.609, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 28091 MiB, 32760 MiB
2026/04/26 14:45:08.610, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 8 %, 25083 MiB, 32760 MiB
2026/04/26 14:45:13.611, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 26609 MiB, 32760 MiB
2026/04/26 14:45:18.611, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 27015 MiB, 32760 MiB
2026/04/26 14:45:23.613, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 27015 MiB, 32760 MiB
2026/04/26 14:45:28.614, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 28135 MiB, 32760 MiB
2026/04/26 14:45:33.615, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 28135 MiB, 32760 MiB
2026/04/26 14:45:38.615, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 28135 MiB, 32760 MiB
2026/04/26 14:45:43.616, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 28135 MiB, 32760 MiB
2026/04/26 14:45:48.617, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 28135 MiB, 32760 MiB
2026/04/26 14:45:53.618, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 28747 MiB, 32760 MiB
2026/04/26 14:45:58.619, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 30583 MiB, 32760 MiB
2026/04/26 14:46:03.620, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 8 %, 32203 MiB, 32760 MiB
2026/04/26 14:46:08.621, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 9 %, 24295 MiB, 32760 MiB
2026/04/26 14:46:13.622, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 26629 MiB, 32760 MiB
2026/04/26 14:46:18.623, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 27159 MiB, 32760 MiB
