timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2026/04/20 04:20:24.265, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 2 %, 19177 MiB, 32760 MiB
2026/04/20 04:20:29.266, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 19177 MiB, 32760 MiB
2026/04/20 04:20:34.268, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 19177 MiB, 32760 MiB
2026/04/20 04:20:39.269, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 19177 MiB, 32760 MiB
2026/04/20 04:20:44.270, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 5 %, 19177 MiB, 32760 MiB
2026/04/20 04:20:49.271, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 19177 MiB, 32760 MiB
2026/04/20 04:20:54.272, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 8 %, 19177 MiB, 32760 MiB
2026/04/20 04:20:59.273, 0, NVIDIA RTX 5000 Ada Generation, 82 %, 5 %, 19177 MiB, 32760 MiB
2026/04/20 04:21:04.273, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 19165 MiB, 32760 MiB
2026/04/20 04:21:09.275, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 5 %, 19165 MiB, 32760 MiB
2026/04/20 04:21:14.276, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 19165 MiB, 32760 MiB
2026/04/20 04:21:19.277, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 19165 MiB, 32760 MiB
2026/04/20 04:21:24.277, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 19165 MiB, 32760 MiB
2026/04/20 04:21:29.278, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 19165 MiB, 32760 MiB
2026/04/20 04:21:34.279, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 19165 MiB, 32760 MiB
2026/04/20 04:21:39.280, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 19165 MiB, 32760 MiB
2026/04/20 04:21:44.281, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 19165 MiB, 32760 MiB
2026/04/20 04:21:49.282, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 19165 MiB, 32760 MiB
2026/04/20 04:21:54.283, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 19165 MiB, 32760 MiB
2026/04/20 04:21:59.284, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 2 %, 19165 MiB, 32760 MiB
2026/04/20 04:22:04.285, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 19177 MiB, 32760 MiB
2026/04/20 04:22:09.286, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 8 %, 19177 MiB, 32760 MiB
2026/04/20 04:22:14.287, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 19177 MiB, 32760 MiB
2026/04/20 04:22:19.288, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 8 %, 19177 MiB, 32760 MiB
2026/04/20 04:22:24.289, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 19177 MiB, 32760 MiB
2026/04/20 04:22:29.290, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 19177 MiB, 32760 MiB
2026/04/20 04:22:34.291, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 5 %, 19177 MiB, 32760 MiB
2026/04/20 04:22:39.292, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 19177 MiB, 32760 MiB
2026/04/20 04:22:44.293, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 5 %, 19177 MiB, 32760 MiB
2026/04/20 04:22:49.294, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 19177 MiB, 32760 MiB
2026/04/20 04:22:54.295, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 8 %, 19177 MiB, 32760 MiB
2026/04/20 04:22:59.296, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 19177 MiB, 32760 MiB
2026/04/20 04:23:04.296, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 19177 MiB, 32760 MiB
2026/04/20 04:23:09.298, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 19177 MiB, 32760 MiB
2026/04/20 04:23:14.299, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 19177 MiB, 32760 MiB
2026/04/20 04:23:19.299, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 19177 MiB, 32760 MiB
2026/04/20 04:23:24.300, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 19177 MiB, 32760 MiB
2026/04/20 04:23:29.301, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 19177 MiB, 32760 MiB
2026/04/20 04:23:34.302, 0, NVIDIA RTX 5000 Ada Generation, 68 %, 22 %, 19177 MiB, 32760 MiB
2026/04/20 04:23:39.303, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 19177 MiB, 32760 MiB
2026/04/20 04:23:44.304, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 19177 MiB, 32760 MiB
2026/04/20 04:23:49.305, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 19177 MiB, 32760 MiB
2026/04/20 04:23:54.306, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 19177 MiB, 32760 MiB
2026/04/20 04:23:59.307, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 19177 MiB, 32760 MiB
2026/04/20 04:24:04.308, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 2 %, 19177 MiB, 32760 MiB
2026/04/20 04:24:09.309, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 5 %, 19177 MiB, 32760 MiB
2026/04/20 04:24:14.310, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 19177 MiB, 32760 MiB
2026/04/20 04:24:19.311, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 5 %, 19177 MiB, 32760 MiB
2026/04/20 04:24:24.312, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 19177 MiB, 32760 MiB
2026/04/20 04:24:29.313, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 19177 MiB, 32760 MiB
2026/04/20 04:24:34.314, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 19177 MiB, 32760 MiB
2026/04/20 04:24:39.315, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 19177 MiB, 32760 MiB
2026/04/20 04:24:44.316, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 19177 MiB, 32760 MiB
2026/04/20 04:24:49.317, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 19177 MiB, 32760 MiB
2026/04/20 04:24:54.318, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 19177 MiB, 32760 MiB
2026/04/20 04:24:59.319, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 19177 MiB, 32760 MiB
2026/04/20 04:25:04.320, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 5 %, 19177 MiB, 32760 MiB
2026/04/20 04:25:09.321, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 5 %, 19177 MiB, 32760 MiB
2026/04/20 04:25:14.322, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 19177 MiB, 32760 MiB
2026/04/20 04:25:19.323, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 8 %, 19177 MiB, 32760 MiB
2026/04/20 04:25:24.324, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 19177 MiB, 32760 MiB
2026/04/20 04:25:29.325, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 19177 MiB, 32760 MiB
2026/04/20 04:25:34.326, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 19177 MiB, 32760 MiB
2026/04/20 04:25:39.327, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 19177 MiB, 32760 MiB
2026/04/20 04:25:44.328, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 19177 MiB, 32760 MiB
2026/04/20 04:25:49.329, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 19177 MiB, 32760 MiB
2026/04/20 04:25:54.330, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 19177 MiB, 32760 MiB
2026/04/20 04:25:59.331, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 19177 MiB, 32760 MiB
2026/04/20 04:26:04.332, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 8 %, 19177 MiB, 32760 MiB
2026/04/20 04:26:09.333, 0, NVIDIA RTX 5000 Ada Generation, 80 %, 9 %, 19177 MiB, 32760 MiB
2026/04/20 04:26:14.334, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 19177 MiB, 32760 MiB
2026/04/20 04:26:19.335, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 8 %, 19177 MiB, 32760 MiB
2026/04/20 04:26:24.336, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 19177 MiB, 32760 MiB
2026/04/20 04:26:29.337, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 8 %, 19177 MiB, 32760 MiB
2026/04/20 04:26:34.338, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 19177 MiB, 32760 MiB
2026/04/20 04:26:39.339, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 22 %, 19177 MiB, 32760 MiB
2026/04/20 04:26:44.340, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 5 %, 19177 MiB, 32760 MiB
2026/04/20 04:26:49.341, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 19177 MiB, 32760 MiB
2026/04/20 04:26:54.342, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 8 %, 20169 MiB, 32760 MiB
2026/04/20 04:26:59.343, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 20169 MiB, 32760 MiB
2026/04/20 04:27:04.346, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 8 %, 20157 MiB, 32760 MiB
2026/04/20 04:27:09.347, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 20157 MiB, 32760 MiB
2026/04/20 04:27:14.348, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 20157 MiB, 32760 MiB
2026/04/20 04:27:19.349, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 20157 MiB, 32760 MiB
2026/04/20 04:27:24.350, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 20157 MiB, 32760 MiB
2026/04/20 04:27:29.350, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 5 %, 20157 MiB, 32760 MiB
2026/04/20 04:27:34.351, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 5 %, 20157 MiB, 32760 MiB
2026/04/20 04:27:39.353, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 8 %, 20157 MiB, 32760 MiB
2026/04/20 04:27:44.354, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 2 %, 20157 MiB, 32760 MiB
2026/04/20 04:27:49.355, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 20157 MiB, 32760 MiB
2026/04/20 04:27:54.356, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 20157 MiB, 32760 MiB
2026/04/20 04:27:59.357, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 20157 MiB, 32760 MiB
2026/04/20 04:28:04.357, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 5 %, 20169 MiB, 32760 MiB
2026/04/20 04:28:09.358, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 20169 MiB, 32760 MiB
2026/04/20 04:28:14.359, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 20169 MiB, 32760 MiB
2026/04/20 04:28:19.361, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 5 %, 20169 MiB, 32760 MiB
2026/04/20 04:28:24.361, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 20169 MiB, 32760 MiB
2026/04/20 04:28:29.362, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 8 %, 20169 MiB, 32760 MiB
2026/04/20 04:28:34.363, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 20169 MiB, 32760 MiB
2026/04/20 04:28:39.364, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 8 %, 20169 MiB, 32760 MiB
2026/04/20 04:28:44.365, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 20169 MiB, 32760 MiB
2026/04/20 04:28:49.366, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 20169 MiB, 32760 MiB
2026/04/20 04:28:54.367, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 8 %, 20169 MiB, 32760 MiB
2026/04/20 04:28:59.368, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 20169 MiB, 32760 MiB
2026/04/20 04:29:04.369, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 20169 MiB, 32760 MiB
2026/04/20 04:29:09.370, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 20169 MiB, 32760 MiB
2026/04/20 04:29:14.371, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 30 %, 20169 MiB, 32760 MiB
2026/04/20 04:29:19.372, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 20169 MiB, 32760 MiB
2026/04/20 04:29:24.373, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 20169 MiB, 32760 MiB
2026/04/20 04:29:29.374, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 20169 MiB, 32760 MiB
2026/04/20 04:29:34.375, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 20169 MiB, 32760 MiB
2026/04/20 04:29:39.376, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 5 %, 20169 MiB, 32760 MiB
2026/04/20 04:29:44.377, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 20169 MiB, 32760 MiB
2026/04/20 04:29:49.378, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 20169 MiB, 32760 MiB
2026/04/20 04:29:54.379, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 5 %, 20169 MiB, 32760 MiB
2026/04/20 04:29:59.380, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 20169 MiB, 32760 MiB
2026/04/20 04:30:04.381, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 20169 MiB, 32760 MiB
2026/04/20 04:30:09.382, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 20169 MiB, 32760 MiB
2026/04/20 04:30:14.383, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 20169 MiB, 32760 MiB
2026/04/20 04:30:19.384, 0, NVIDIA RTX 5000 Ada Generation, 89 %, 5 %, 20169 MiB, 32760 MiB
2026/04/20 04:30:24.385, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 20169 MiB, 32760 MiB
2026/04/20 04:30:29.386, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 20169 MiB, 32760 MiB
2026/04/20 04:30:34.387, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 20169 MiB, 32760 MiB
2026/04/20 04:30:39.388, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 20169 MiB, 32760 MiB
2026/04/20 04:30:44.389, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 1 %, 20169 MiB, 32760 MiB
2026/04/20 04:30:49.390, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 20169 MiB, 32760 MiB
2026/04/20 04:30:54.391, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 20169 MiB, 32760 MiB
2026/04/20 04:30:59.392, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 20169 MiB, 32760 MiB
2026/04/20 04:31:04.393, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 20169 MiB, 32760 MiB
2026/04/20 04:31:09.394, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 20169 MiB, 32760 MiB
2026/04/20 04:31:14.395, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 20169 MiB, 32760 MiB
2026/04/20 04:31:19.396, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 20169 MiB, 32760 MiB
2026/04/20 04:31:24.397, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 20169 MiB, 32760 MiB
2026/04/20 04:31:29.398, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 20169 MiB, 32760 MiB
2026/04/20 04:31:34.399, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 20169 MiB, 32760 MiB
2026/04/20 04:31:39.400, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 20169 MiB, 32760 MiB
2026/04/20 04:31:44.401, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 20169 MiB, 32760 MiB
2026/04/20 04:31:49.402, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 13 %, 20169 MiB, 32760 MiB
2026/04/20 04:31:54.403, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 5 %, 20169 MiB, 32760 MiB
2026/04/20 04:31:59.404, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 20169 MiB, 32760 MiB
2026/04/20 04:32:04.405, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 20169 MiB, 32760 MiB
2026/04/20 04:32:09.405, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 20169 MiB, 32760 MiB
2026/04/20 04:32:14.407, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 5 %, 20169 MiB, 32760 MiB
2026/04/20 04:32:19.408, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 20169 MiB, 32760 MiB
2026/04/20 04:32:24.409, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 20169 MiB, 32760 MiB
2026/04/20 04:32:29.409, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 20169 MiB, 32760 MiB
2026/04/20 04:32:34.410, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 20169 MiB, 32760 MiB
2026/04/20 04:32:39.411, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 20169 MiB, 32760 MiB
2026/04/20 04:32:44.412, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 20169 MiB, 32760 MiB
2026/04/20 04:32:49.413, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 5 %, 20169 MiB, 32760 MiB
2026/04/20 04:32:54.414, 0, NVIDIA RTX 5000 Ada Generation, 80 %, 7 %, 20169 MiB, 32760 MiB
2026/04/20 04:32:59.415, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 20169 MiB, 32760 MiB
2026/04/20 04:33:04.416, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 5 %, 20169 MiB, 32760 MiB
2026/04/20 04:33:09.417, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 20169 MiB, 32760 MiB
2026/04/20 04:33:14.418, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 20169 MiB, 32760 MiB
