timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2026/04/20 04:18:30.336, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 19121 MiB, 32760 MiB
2026/04/20 04:18:35.338, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 19121 MiB, 32760 MiB
2026/04/20 04:18:40.338, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 19121 MiB, 32760 MiB
2026/04/20 04:18:45.339, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 19121 MiB, 32760 MiB
2026/04/20 04:18:50.340, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 5 %, 19121 MiB, 32760 MiB
2026/04/20 04:18:55.341, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 8 %, 19121 MiB, 32760 MiB
2026/04/20 04:19:00.342, 0, NVIDIA RTX 5000 Ada Generation, 95 %, 7 %, 19121 MiB, 32760 MiB
2026/04/20 04:19:05.343, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 19121 MiB, 32760 MiB
2026/04/20 04:19:10.344, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 19121 MiB, 32760 MiB
2026/04/20 04:19:15.345, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 19121 MiB, 32760 MiB
2026/04/20 04:19:20.346, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 19121 MiB, 32760 MiB
2026/04/20 04:19:25.347, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 19121 MiB, 32760 MiB
2026/04/20 04:19:30.348, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 2 %, 19121 MiB, 32760 MiB
2026/04/20 04:19:35.349, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 19121 MiB, 32760 MiB
2026/04/20 04:19:40.349, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 19121 MiB, 32760 MiB
2026/04/20 04:19:45.350, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 19121 MiB, 32760 MiB
2026/04/20 04:19:50.352, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 19121 MiB, 32760 MiB
2026/04/20 04:19:55.353, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 19121 MiB, 32760 MiB
2026/04/20 04:20:00.354, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 19121 MiB, 32760 MiB
2026/04/20 04:20:05.355, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 19121 MiB, 32760 MiB
2026/04/20 04:20:10.355, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 19121 MiB, 32760 MiB
2026/04/20 04:20:15.356, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 19121 MiB, 32760 MiB
2026/04/20 04:20:20.357, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 19121 MiB, 32760 MiB
2026/04/20 04:20:25.358, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 5 %, 19121 MiB, 32760 MiB
2026/04/20 04:20:30.359, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 19121 MiB, 32760 MiB
2026/04/20 04:20:35.360, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 19121 MiB, 32760 MiB
2026/04/20 04:20:40.361, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 19121 MiB, 32760 MiB
2026/04/20 04:20:45.362, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 19121 MiB, 32760 MiB
2026/04/20 04:20:50.363, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 19121 MiB, 32760 MiB
2026/04/20 04:20:55.364, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 19121 MiB, 32760 MiB
2026/04/20 04:21:00.365, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 19121 MiB, 32760 MiB
2026/04/20 04:21:05.366, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 19121 MiB, 32760 MiB
2026/04/20 04:21:10.370, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 5 %, 19121 MiB, 32760 MiB
2026/04/20 04:21:15.371, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 19121 MiB, 32760 MiB
2026/04/20 04:21:20.372, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 8 %, 19121 MiB, 32760 MiB
2026/04/20 04:21:25.373, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 19121 MiB, 32760 MiB
2026/04/20 04:21:30.373, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 19121 MiB, 32760 MiB
2026/04/20 04:21:35.374, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 19121 MiB, 32760 MiB
2026/04/20 04:21:40.375, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 19121 MiB, 32760 MiB
2026/04/20 04:21:45.376, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 8 %, 19121 MiB, 32760 MiB
2026/04/20 04:21:50.377, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 19121 MiB, 32760 MiB
2026/04/20 04:21:55.378, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 19121 MiB, 32760 MiB
2026/04/20 04:22:00.379, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 5 %, 19121 MiB, 32760 MiB
2026/04/20 04:22:05.380, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 28 %, 19121 MiB, 32760 MiB
2026/04/20 04:22:10.381, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 19121 MiB, 32760 MiB
2026/04/20 04:22:15.382, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 19121 MiB, 32760 MiB
2026/04/20 04:22:20.383, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 19121 MiB, 32760 MiB
2026/04/20 04:22:25.384, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 19121 MiB, 32760 MiB
2026/04/20 04:22:30.385, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 19121 MiB, 32760 MiB
2026/04/20 04:22:35.386, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 19121 MiB, 32760 MiB
2026/04/20 04:22:40.387, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 19121 MiB, 32760 MiB
2026/04/20 04:22:45.387, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 19121 MiB, 32760 MiB
2026/04/20 04:22:50.388, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 5 %, 19121 MiB, 32760 MiB
2026/04/20 04:22:55.389, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 8 %, 19121 MiB, 32760 MiB
2026/04/20 04:23:00.390, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 19121 MiB, 32760 MiB
2026/04/20 04:23:05.391, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 8 %, 19121 MiB, 32760 MiB
2026/04/20 04:23:10.392, 0, NVIDIA RTX 5000 Ada Generation, 84 %, 6 %, 19121 MiB, 32760 MiB
2026/04/20 04:23:15.393, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 19121 MiB, 32760 MiB
2026/04/20 04:23:20.394, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 8 %, 19121 MiB, 32760 MiB
2026/04/20 04:23:25.395, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 19121 MiB, 32760 MiB
2026/04/20 04:23:30.396, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 19121 MiB, 32760 MiB
2026/04/20 04:23:35.397, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 19121 MiB, 32760 MiB
2026/04/20 04:23:40.398, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 19121 MiB, 32760 MiB
2026/04/20 04:23:45.399, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 19121 MiB, 32760 MiB
2026/04/20 04:23:50.400, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 19121 MiB, 32760 MiB
2026/04/20 04:23:55.401, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 19121 MiB, 32760 MiB
2026/04/20 04:24:00.402, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 19121 MiB, 32760 MiB
2026/04/20 04:24:05.402, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 19121 MiB, 32760 MiB
2026/04/20 04:24:10.404, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 19121 MiB, 32760 MiB
2026/04/20 04:24:15.404, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 19121 MiB, 32760 MiB
2026/04/20 04:24:20.405, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 19121 MiB, 32760 MiB
2026/04/20 04:24:25.407, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 5 %, 19121 MiB, 32760 MiB
2026/04/20 04:24:30.408, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 8 %, 19121 MiB, 32760 MiB
2026/04/20 04:24:35.409, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 19121 MiB, 32760 MiB
2026/04/20 04:24:40.409, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 19121 MiB, 32760 MiB
2026/04/20 04:24:45.410, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 19121 MiB, 32760 MiB
2026/04/20 04:24:50.411, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 19121 MiB, 32760 MiB
2026/04/20 04:24:55.412, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 19121 MiB, 32760 MiB
2026/04/20 04:25:00.413, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 19121 MiB, 32760 MiB
2026/04/20 04:25:05.414, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 19121 MiB, 32760 MiB
2026/04/20 04:25:10.415, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 19121 MiB, 32760 MiB
2026/04/20 04:25:15.416, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 19121 MiB, 32760 MiB
2026/04/20 04:25:20.417, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 9 %, 19121 MiB, 32760 MiB
2026/04/20 04:25:25.418, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 19121 MiB, 32760 MiB
2026/04/20 04:25:30.419, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 19121 MiB, 32760 MiB
2026/04/20 04:25:35.420, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 19121 MiB, 32760 MiB
2026/04/20 04:25:40.420, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 19121 MiB, 32760 MiB
2026/04/20 04:25:45.422, 0, NVIDIA RTX 5000 Ada Generation, 80 %, 5 %, 19121 MiB, 32760 MiB
2026/04/20 04:25:50.423, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 19121 MiB, 32760 MiB
2026/04/20 04:25:55.424, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 19121 MiB, 32760 MiB
2026/04/20 04:26:00.425, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 5 %, 19121 MiB, 32760 MiB
2026/04/20 04:26:05.425, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 8 %, 19121 MiB, 32760 MiB
2026/04/20 04:26:10.426, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 19121 MiB, 32760 MiB
2026/04/20 04:26:15.427, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 19121 MiB, 32760 MiB
2026/04/20 04:26:20.428, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 19121 MiB, 32760 MiB
2026/04/20 04:26:25.429, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 19121 MiB, 32760 MiB
2026/04/20 04:26:30.430, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 19121 MiB, 32760 MiB
2026/04/20 04:26:35.431, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 19121 MiB, 32760 MiB
2026/04/20 04:26:40.432, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 19121 MiB, 32760 MiB
2026/04/20 04:26:45.433, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 19121 MiB, 32760 MiB
2026/04/20 04:26:50.434, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 19121 MiB, 32760 MiB
2026/04/20 04:26:55.435, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 9 %, 20113 MiB, 32760 MiB
2026/04/20 04:27:00.436, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 20113 MiB, 32760 MiB
2026/04/20 04:27:05.437, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 20113 MiB, 32760 MiB
2026/04/20 04:27:10.438, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 20113 MiB, 32760 MiB
2026/04/20 04:27:15.439, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 20113 MiB, 32760 MiB
2026/04/20 04:27:20.440, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 20113 MiB, 32760 MiB
2026/04/20 04:27:25.441, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 20113 MiB, 32760 MiB
2026/04/20 04:27:30.442, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 20113 MiB, 32760 MiB
2026/04/20 04:27:35.443, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 5 %, 20113 MiB, 32760 MiB
2026/04/20 04:27:40.444, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 9 %, 20113 MiB, 32760 MiB
2026/04/20 04:27:45.448, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 20113 MiB, 32760 MiB
2026/04/20 04:27:50.449, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 20113 MiB, 32760 MiB
2026/04/20 04:27:55.450, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 20113 MiB, 32760 MiB
2026/04/20 04:28:00.450, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 20113 MiB, 32760 MiB
2026/04/20 04:28:05.451, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 20113 MiB, 32760 MiB
2026/04/20 04:28:10.452, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 20113 MiB, 32760 MiB
2026/04/20 04:28:15.453, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 9 %, 20113 MiB, 32760 MiB
2026/04/20 04:28:20.454, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 20113 MiB, 32760 MiB
2026/04/20 04:28:25.455, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 5 %, 20113 MiB, 32760 MiB
2026/04/20 04:28:30.456, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 8 %, 20113 MiB, 32760 MiB
2026/04/20 04:28:35.457, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 20113 MiB, 32760 MiB
2026/04/20 04:28:40.458, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 20113 MiB, 32760 MiB
2026/04/20 04:28:45.459, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 20113 MiB, 32760 MiB
2026/04/20 04:28:50.459, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 22 %, 20113 MiB, 32760 MiB
2026/04/20 04:28:55.460, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 20113 MiB, 32760 MiB
2026/04/20 04:29:00.462, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 20113 MiB, 32760 MiB
2026/04/20 04:29:05.463, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 20113 MiB, 32760 MiB
2026/04/20 04:29:10.464, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 20113 MiB, 32760 MiB
2026/04/20 04:29:15.465, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 20113 MiB, 32760 MiB
2026/04/20 04:29:20.466, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 20113 MiB, 32760 MiB
2026/04/20 04:29:25.466, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 20113 MiB, 32760 MiB
2026/04/20 04:29:30.467, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 20113 MiB, 32760 MiB
2026/04/20 04:29:35.468, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 20113 MiB, 32760 MiB
2026/04/20 04:29:40.469, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 20113 MiB, 32760 MiB
2026/04/20 04:29:45.470, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 20113 MiB, 32760 MiB
2026/04/20 04:29:50.471, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 20113 MiB, 32760 MiB
2026/04/20 04:29:55.472, 0, NVIDIA RTX 5000 Ada Generation, 87 %, 23 %, 20113 MiB, 32760 MiB
2026/04/20 04:30:00.473, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 5 %, 20113 MiB, 32760 MiB
2026/04/20 04:30:05.474, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 20113 MiB, 32760 MiB
2026/04/20 04:30:10.475, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 20113 MiB, 32760 MiB
2026/04/20 04:30:15.476, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 20113 MiB, 32760 MiB
2026/04/20 04:30:20.477, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 20113 MiB, 32760 MiB
2026/04/20 04:30:25.478, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 20113 MiB, 32760 MiB
2026/04/20 04:30:30.479, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 20113 MiB, 32760 MiB
2026/04/20 04:30:35.480, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 20113 MiB, 32760 MiB
2026/04/20 04:30:40.481, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 20113 MiB, 32760 MiB
2026/04/20 04:30:45.482, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 20113 MiB, 32760 MiB
2026/04/20 04:30:50.483, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 20113 MiB, 32760 MiB
2026/04/20 04:30:55.484, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 20113 MiB, 32760 MiB
2026/04/20 04:31:00.485, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 20113 MiB, 32760 MiB
2026/04/20 04:31:05.486, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 20113 MiB, 32760 MiB
2026/04/20 04:31:10.487, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 20113 MiB, 32760 MiB
2026/04/20 04:31:15.488, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 8 %, 20113 MiB, 32760 MiB
2026/04/20 04:31:20.488, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 20113 MiB, 32760 MiB
2026/04/20 04:31:25.489, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 20113 MiB, 32760 MiB
2026/04/20 04:31:30.490, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 20113 MiB, 32760 MiB
2026/04/20 04:31:35.491, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 20113 MiB, 32760 MiB
2026/04/20 04:31:40.492, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 20113 MiB, 32760 MiB
2026/04/20 04:31:45.493, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 20113 MiB, 32760 MiB
2026/04/20 04:31:50.494, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 20113 MiB, 32760 MiB
2026/04/20 04:31:55.495, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 20113 MiB, 32760 MiB
2026/04/20 04:32:00.496, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 20113 MiB, 32760 MiB
2026/04/20 04:32:05.497, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 20113 MiB, 32760 MiB
2026/04/20 04:32:10.498, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 20113 MiB, 32760 MiB
2026/04/20 04:32:15.499, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 20113 MiB, 32760 MiB
2026/04/20 04:32:20.500, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 5 %, 20113 MiB, 32760 MiB
2026/04/20 04:32:25.501, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 8 %, 20113 MiB, 32760 MiB
2026/04/20 04:32:30.502, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 20113 MiB, 32760 MiB
2026/04/20 04:32:35.503, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 20113 MiB, 32760 MiB
2026/04/20 04:32:40.504, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 20113 MiB, 32760 MiB
2026/04/20 04:32:45.505, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 20113 MiB, 32760 MiB
2026/04/20 04:32:50.505, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 20113 MiB, 32760 MiB
2026/04/20 04:32:55.506, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 20113 MiB, 32760 MiB
2026/04/20 04:33:00.508, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 20113 MiB, 32760 MiB
2026/04/20 04:33:05.509, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 5 %, 20113 MiB, 32760 MiB
2026/04/20 04:33:10.510, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 20113 MiB, 32760 MiB
2026/04/20 04:33:15.510, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 20113 MiB, 32760 MiB
